50458.903,2.759,9.962
50848.632,2.782,10.039
51238.908,2.802,10.117
51631.644,2.824,10.195
52025.009,2.843,10.271
52416.230,2.863,10.347
52813.154,2.888,10.427
53214.246,2.911,10.507
53613.722,2.934,10.585
54014.110,2.958,10.664
54414.771,2.977,10.741
54816.776,3.000,10.821
55228.915,3.024,10.903
55642.918,3.042,10.986
56059.503,3.067,11.068
56477.000,3.088,11.150
56899.899,3.108,11.232
57328.753,3.137,11.318
57762.313,3.157,11.404
58202.989,3.182,11.491
58652.215,3.210,11.578
59110.855,3.231,11.670
59580.095,3.259,11.763
60060.133,3.286,11.855
60549.511,3.309,11.954
61051.595,3.339,12.054
61564.727,3.367,12.156
62090.821,3.395,12.257
62628.731,3.424,12.362
63178.556,3.456,12.472
63741.852,3.488,12.586
64317.077,3.515,12.700
64902.888,3.550,12.815
65499.331,3.583,12.930
66105.278,3.615,13.048
66719.609,3.651,13.171
67340.874,3.678,13.295
67968.160,3.718,13.418
68596.399,3.755,13.544
69229.107,3.781,13.669
69859.157,3.820,13.791
70482.432,3.855,13.916
71096.859,3.887,14.034
71701.519,3.923,14.152
72294.735,3.951,14.273
72870.662,3.982,14.388
73426.909,4.014,14.498
73961.080,4.044,14.600
74468.206,4.074,14.702
74947.158,4.101,14.795
75391.248,4.120,14.886
75799.886,4.142,14.962
76166.186,4.167,15.036
76490.005,4.181,15.101
76767.459,4.190,15.153
76994.198,4.210,15.201
77166.272,4.227,15.236
77280.898,4.240,15.260
77342.337,4.241,15.273
77336.911,4.237,15.267
77276.725,4.237,15.259
77148.932,4.231,15.231
76957.491,4.215,15.196
76699.581,4.198,15.142
76375.986,4.179,15.079
75988.439,4.157,15.005
75537.966,4.129,14.916
75025.945,4.095,14.810
74458.551,4.062,14.698
73836.262,4.037,14.576
73165.513,4.001,14.448
72449.280,3.959,14.304
71693.875,3.921,14.152
70905.824,3.879,13.997
70088.742,3.834,13.840
69250.432,3.787,13.674
68394.341,3.741,13.501
67525.705,3.697,13.331
66650.834,3.644,13.155
65772.755,3.588,12.983
64895.853,3.550,12.812
64023.874,3.506,12.639
63161.630,3.453,12.470
62310.405,3.405,12.304
61472.702,3.364,12.135
60651.079,3.321,11.974
59847.913,3.273,11.816
59063.089,3.226,11.659
58299.498,3.191,11.509
57557.530,3.147,11.362
56837.318,3.107,11.219
56139.836,3.071,11.083
55465.279,3.031,10.949
54814.227,3.000,10.821
54186.224,2.962,10.697
53581.066,2.929,10.580
52998.448,2.900,10.463
52438.434,2.865,10.351
51898.892,2.839,10.246
51382.312,2.812,10.144
50884.307,2.781,10.046
50408.716,2.757,9.954
49951.695,2.731,9.862
49514.730,2.706,9.777
49094.738,2.685,9.692
48691.414,2.661,9.612
48304.978,2.642,9.537
47933.868,2.623,9.462
47578.212,2.601,9.393
47236.867,2.583,9.326
46908.890,2.564,9.261
46594.401,2.547,9.198
46291.899,2.531,9.140
46001.301,2.515,9.081
45722.274,2.502,9.025
45454.128,2.486,8.975
45195.898,2.470,8.923
44948.539,2.457,8.874
44710.301,2.446,8.827
44481.886,2.433,8.781
44262.559,2.419,8.739
44052.090,2.408,8.698
43850.540,2.399,8.658
43657.927,2.388,8.620
43473.879,2.377,8.582
43298.694,2.367,8.549
43131.811,2.359,8.516
42973.893,2.350,8.483
42824.564,2.342,8.456
42683.863,2.334,8.426
42552.204,2.326,8.400
42430.114,2.321,8.376
42316.914,2.314,8.355
42212.957,2.308,8.335
42118.888,2.304,8.315
42034.899,2.298,8.299
41960.809,2.295,8.285
